Generation,ID,Fitness
5,478,99
5,1057,90
5,883,90
5,446,90
5,1137,99
5,1032,90
5,849,90
5,849,90
5,1171,90
5,1080,90
5,1172,90
5,1071,90
5,1079,90
5,826,81
5,1101,90
5,1154,90
5,1102,99
5,1125,90
5,452,90
5,1016,90
5,1075,90
5,421,81
5,1030,81
5,944,90
5,1020,99
5,804,90
5,849,90
5,1105,90
5,507,90
5,889,90
5,973,90
5,1046,90
5,700,90
5,284,90
5,860,90
5,1125,90
5,803,90
5,1102,99
5,1164,90
5,1161,99
5,536,90
5,1031,90
5,954,90
5,1046,90
5,834,90
5,843,90
5,421,81
5,803,90
5,1127,81
5,1118,99
5,903,90
5,1042,90
5,1164,90
5,1,90
5,993,90
5,1017,90
5,452,90
5,1199,90
5,1131,99
5,1097,90
5,493,90
5,738,99
5,1077,90
5,1020,99
5,946,90
5,1062,90
5,1129,81
5,1090,81
5,700,90
5,1067,99
5,1164,90
5,1043,81
5,1097,90
5,903,90
5,877,90
5,1,90
5,1159,90
5,959,81
5,1021,90
5,962,90
5,1123,90
5,821,90
5,1168,99
5,1086,90
5,1136,99
5,743,99
5,1176,90
5,738,99
5,915,90
5,1045,90
5,928,90
5,1185,90
5,1072,90
5,1093,90
5,507,90
5,493,90
5,1087,90
5,1166,99
5,950,90
5,1103,81
5,1163,81
5,1053,90
5,507,90
5,1036,90
5,844,90
5,796,90
5,1179,90
5,1131,99
5,1141,90
5,700,90
5,867,90
5,1118,99
5,1122,81
5,818,90
5,1074,90
5,1198,90
5,1020,99
5,1067,99
5,1071,90
5,1083,90
5,1077,90
5,1082,90
5,1063,81
5,19,90
5,849,90
5,845,90
5,1023,90
5,808,99
5,1150,90
5,821,90
5,1134,90
5,993,90
5,868,81
5,928,90
5,915,90
5,954,90
5,1054,90
5,804,90
5,1087,90
5,822,90
5,940,90
5,1104,90
5,1082,90
5,1101,90
5,845,90
5,903,90
6,478,99
6,1257,99
6,1166,99
6,1164,90
6,849,90
6,700,90
6,478,99
6,1379,90
6,1387,90
6,1034,90
6,1391,99
6,944,90
6,1281,90
6,1396,90
6,1206,90
6,1226,99
6,1164,90
6,452,90
6,1344,99
6,1292,90
6,1,90
6,1324,90
6,1366,90
6,1,90
6,1264,90
6,1168,99
6,1217,99
6,1318,90
6,1057,90
6,1020,99
6,1123,90
6,1267,99
6,1367,90
6,845,90
6,1203,90
6,1353,90
6,1220,90
6,1125,90
6,950,90
6,1317,81
6,1379,90
6,1237,90
6,940,90
6,944,90
6,1023,90
6,1259,90
6,1260,99
6,1391,99
6,1321,90
6,1057,90
6,1335,90
6,1210,90
6,1315,99
6,1305,99
6,1397,99
6,1378,90
6,1054,90
6,1303,90
6,1297,90
6,1045,90
6,1290,81
6,883,90
6,1179,90
6,1159,90
6,1306,99
6,1131,99
6,1306,99
6,843,90
6,1020,99
6,1246,90
6,1355,99
6,478,99
6,973,90
6,1067,99
6,1305,99
6,844,90
6,1297,90
6,849,90
6,1322,90
6,1250,90
6,1268,90
6,1372,99
6,749,90
6,1391,99
6,1344,99
6,1258,90
6,1200,90
6,928,90
6,1285,90
6,1241,90
6,1332,99
6,1333,90
6,1164,90
6,1131,99
6,1316,90
6,1131,99
6,1201,81
6,1067,99
6,446,90
6,1301,90
6,1346,99
6,1315,99
6,1367,90
6,1365,90
6,884,90
6,1294,90
6,839,90
6,738,99
6,1262,99
6,803,90
6,1297,90
6,1199,90
6,1332,99
6,808,99
6,1332,99
6,1031,90
6,915,90
6,1335,90
6,1325,90
6,821,90
6,1265,90
6,1239,90
6,1259,90
6,946,90
6,1074,90
6,1334,99
6,1307,90
6,1077,90
6,1372,99
6,1131,99
6,1379,90
6,1087,90
6,1168,99
6,1276,90
6,1289,90
6,808,99
6,1136,99
6,478,99
6,1199,90
6,1369,99
6,804,90
6,1321,90
6,1272,90
6,759,90
6,1397,99
6,1179,90
6,1079,90
6,1020,99
6,1266,99
6,1344,99
6,1136,99
6,1,90
6,749,90
6,1125,90
6,1054,90
6,1205,99
6,928,90
6,694,90
6,1308,99
6,749,90
6,849,90
6,1265,90
6,1105,90
6,1395,90
6,1082,90
6,946,90
6,1382,90
6,1020,99
6,1240,90
6,1164,90
6,1314,90
6,1362,90
6,1341,99
6,1348,99
6,1075,90
6,694,90
6,1292,90
6,1265,90
6,1259,90
6,1241,90
6,1282,90
6,1260,99
6,1247,90
6,1071,90
6,1164,90
6,276,81
6,738,99
6,1277,99
6,803,90
6,1125,90
6,1353,90
6,1283,90
6,884,90
6,954,90
6,478,99
6,1366,90
6,1344,99
6,1184,90
6,452,90
6,1356,99
7,478,99
7,1344,99
7,1487,99
7,1210,90
7,478,99
7,1391,99
7,1500,99
7,1424,90
7,973,90
7,1334,99
7,1487,99
7,1356,99
7,1164,90
7,1485,90
7,1168,99
7,1020,99
7,1509,99
7,1454,99
7,928,90
7,1437,99
7,1563,90
7,1199,90
7,478,99
7,1542,99
7,1410,99
7,1159,90
7,1020,99
7,1416,99
7,1469,90
7,1348,99
7,1264,90
7,1341,99
7,1045,90
7,1415,90
7,1324,90
7,1562,90
7,1529,99
7,1079,90
7,446,90
7,749,90
7,1168,99
7,1020,99
7,1424,90
7,478,99
7,1297,90
7,1579,90
7,1125,90
7,1131,99
7,1595,99
7,1217,99
7,1455,99
7,849,90
7,1131,99
7,1,90
7,1592,90
7,1020,99
7,1294,90
7,1440,90
7,1372,99
7,839,90
7,1020,99
7,803,90
7,1497,90
7,1067,90
7,1521,90
7,1305,99
7,1428,99
7,1184,90
7,1423,81
7,1366,90
7,478,99
7,1595,99
7,1346,99
7,1125,90
7,1131,99
7,1414,99
7,1075,90
7,1495,90
7,1452,90
7,1367,90
7,1057,90
7,1410,99
7,1292,90
7,1277,99
7,1574,90
7,1020,99
7,1179,90
7,1136,99
7,1430,90
7,1509,99
7,849,90
7,821,90
7,1317,81
7,1446,99
7,1260,99
7,1542,99
7,1077,90
7,1532,90
7,1507,99
7,1333,90
7,1346,99
7,1422,90
7,1433,90
7,1131,99
7,1281,90
7,1490,99
7,1332,99
7,1492,99
7,944,90
7,1528,99
7,1020,99
7,1577,90
7,1020,99
7,1321,81
7,1071,90
7,1491,90
7,1203,90
7,1537,99
7,915,90
7,1413,90
7,1341,99
7,1136,99
7,843,90
7,1456,99
7,1131,99
7,1555,99
7,1332,99
7,478,99
7,1425,90
7,1480,99
7,1054,90
7,738,99
7,446,90
7,1257,99
7,1407,99
7,1131,99
7,1217,99
7,1502,90
7,1510,90
7,1305,99
7,1365,90
7,1324,90
7,1591,99
7,1282,90
7,1335,90
7,1306,99
7,1131,99
7,1020,99
7,1528,99
7,694,90
7,1344,99
7,1540,90
7,1131,99
7,1414,99
7,694,90
7,738,99
7,1537,99
7,1257,99
7,803,90
7,803,90
7,1486,99
7,1439,90
7,1455,99
7,1437,99
7,1555,99
7,1067,99
7,1494,90
7,1067,90
7,1355,99
7,1131,99
7,1262,99
7,478,99
7,1487,99
7,1260,99
7,1260,99
7,1591,99
7,1276,90
7,1514,90
7,1485,90
7,1159,90
7,1267,99
7,1499,90
7,1480,99
7,1455,99
7,1542,99
7,1574,90
7,1480,99
7,1584,99
7,1054,90
7,1584,99
7,1277,99
7,1439,90
7,1237,90
7,1266,99
7,1433,90
7,1496,90
7,1306,99
7,1522,90
7,915,90
7,1164,90
8,478,99
8,1775,99
8,1584,99
8,1413,90
8,1077,90
8,1414,99
8,1414,99
8,1348,99
8,1601,99
8,1770,99
8,1752,99
8,1324,90
8,1630,99
8,1297,90
8,1727,99
8,1131,99
8,1455,99
8,1771,99
8,1391,99
8,1740,99
8,1721,90
8,1407,99
8,478,99
8,478,99
8,1136,99
8,1782,90
8,1653,90
8,1757,99
8,1507,99
8,1673,90
8,1613,90
8,1698,90
8,1612,90
8,1658,99
8,1792,90
8,1507,99
8,1774,90
8,1684,90
8,1774,90
8,1528,99
8,1753,90
8,1633,90
8,1791,90
8,1752,99
8,1765,99
8,1732,90
8,1702,90
8,1787,90
8,1753,90
8,1079,90
8,843,90
8,1020,99
8,1632,81
8,1797,99
8,1749,90
8,1415,90
8,1795,90
8,1067,90
8,694,90
8,1600,99
8,1657,99
8,1266,99
8,1372,99
8,1607,90
8,1764,99
8,1430,90
8,1430,90
8,1502,90
8,1775,99
8,1542,99
8,1020,99
8,1797,99
8,1795,90
8,1184,90
8,738,99
8,1355,99
8,1131,99
8,1621,90
8,1687,99
8,1456,99
8,1217,99
8,1282,90
8,1651,99
8,1741,90
8,1136,99
8,1643,99
8,1638,99
8,1425,90
8,1641,99
8,1480,99
8,1507,99
8,1333,90
8,1627,99
8,1332,99
8,1487,99
8,1217,99
8,1054,90
8,1600,99
8,1607,90
8,1334,99
8,1654,99
8,1721,90
8,1642,99
8,1773,90
8,1537,99
8,1456,99
8,1584,99
8,915,90
8,1131,99
8,1617,99
8,944,90
8,1168,99
8,1685,90
8,1491,90
8,1691,99
8,1067,90
8,1425,90
8,1690,99
8,478,99
8,1734,90
8,1184,90
8,1341,99
8,1591,90
8,1490,99
8,1670,90
8,1334,99
8,1494,90
8,1697,90
8,1486,99
8,1356,99
8,1584,99
8,1700,99
8,1574,90
8,1509,99
8,1332,99
8,1020,99
8,478,99
8,1651,99
8,1797,99
8,1693,99
8,1757,99
8,478,99
8,1260,99
8,1691,99
8,738,99
8,1075,90
8,1555,99
8,1773,90
8,1324,90
8,1542,99
8,1753,90
8,1439,90
8,478,99
8,1131,99
8,1614,99
8,1159,90
8,1348,99
8,1628,99
8,1131,90
8,1054,90
8,1656,99
8,1624,99
8,694,90
8,1054,90
8,1739,90
8,849,90
8,1257,99
8,1348,99
8,1346,99
8,1752,99
8,478,99
8,1562,90
8,1407,99
8,1266,99
8,1262,99
8,1495,90
8,1217,99
8,1485,90
8,1260,99
8,1203,90
8,1131,99
8,1651,99
8,1131,99
8,1725,108
8,694,90
8,1658,99
8,1262,99
8,1693,99
8,478,99
8,1067,90
8,1020,99
8,1480,99
8,1711,90
8,1168,99
8,1020,99
8,1020,99
8,1332,99
8,1648,99
8,1306,99
8,1707,90
9,1725,108
9,1837,99
9,1816,99
9,1131,99
9,1878,99
9,1486,99
9,1775,99
9,694,90
9,1971,99
9,1838,99
9,1876,99
9,1941,99
9,1136,99
9,1020,99
9,1955,99
9,1906,99
9,1829,99
9,1693,99
9,1341,99
9,1995,90
9,1456,99
9,1348,99
9,1414,99
9,1982,99
9,1555,99
9,1999,99
9,1584,99
9,1600,99
9,1584,99
9,1970,99
9,1654,99
9,1921,99
9,1903,99
9,1921,99
9,1952,99
9,1391,99
9,1537,99
9,1929,90
9,1693,99
9,1994,99
9,1858,99
9,1822,99
9,1168,99
9,1725,108
9,1334,99
9,1888,99
9,1691,99
9,1020,99
9,478,99
9,1414,99
9,1740,99
9,1901,81
9,1805,99
9,1136,99
9,1332,99
9,1820,99
9,1822,99
9,1691,99
9,1654,99
9,1262,99
9,1889,99
9,1658,99
9,1067,90
9,1878,99
9,1820,99
9,1990,99
9,1999,99
9,1805,99
9,1938,99
9,1891,99
9,1797,99
9,1970,99
9,1752,99
9,1332,99
9,1698,90
9,1990,99
9,1725,108
9,1600,99
9,1348,99
9,1775,99
9,1941,99
9,1887,99
9,1348,99
9,1882,90
9,1391,99
9,1876,99
9,1868,99
9,1136,99
9,478,99
9,1805,99
9,1456,99
9,1414,99
9,1601,99
9,1813,99
9,1856,99
9,1866,90
9,1977,99
9,1502,90
9,1628,99
9,1584,99
9,1967,99
9,1816,99
9,1584,99
9,1651,99
9,1961,99
9,1075,90
9,1480,99
9,1997,99
9,1638,99
9,1691,99
9,1829,99
9,1067,90
9,1752,99
9,1642,99
9,1346,99
9,1915,99
9,1306,99
9,694,90
9,1600,99
9,1795,90
9,1757,99
9,1948,99
9,1858,99
9,1407,99
9,1217,99
9,1584,99
9,694,90
9,1837,99
9,1601,99
9,1542,99
9,1020,99
9,1858,99
9,1802,99
9,1940,90
9,1830,99
9,1946,99
9,1887,99
9,1881,99
9,1648,99
9,1814,99
9,1555,99
9,1770,99
9,1963,99
9,1899,99
9,478,99
9,1848,99
9,1870,90
9,1912,99
9,1944,99
9,1909,99
9,1937,99
9,1878,99
9,1770,99
9,1802,99
9,1439,90
9,478,99
9,1843,99
9,1994,99
9,1931,99
9,1868,99
9,1989,99
9,1600,99
9,1693,99
9,1997,99
9,1257,99
9,1739,90
9,1486,99
9,1903,99
9,478,99
9,1698,90
9,1910,99
9,1757,99
9,1687,99
9,1838,99
9,1888,99
9,1509,99
9,1765,99
9,1977,99
9,1889,99
9,1867,90
9,1372,99
9,1857,99
9,1407,99
9,1764,99
9,1584,99
9,1876,99
9,1800,90
9,1693,99
9,1848,99
9,1136,99
9,1802,99
9,1184,90
9,1687,99
9,1939,90
9,1914,99
9,1887,99
9,1262,99
9,1651,99
9,1407,99
9,1950,99
10,1725,108
10,2044,99
10,2017,108
10,2059,99
10,1829,99
10,1725,108
10,2078,99
10,2044,99
10,1802,99
10,1921,99
10,1843,99
10,1822,99
10,1941,90
10,1950,99
10,2011,99
10,2181,99
10,1537,99
10,2109,99
10,2084,99
10,2024,99
10,2105,90
10,1757,99
10,1332,99
10,1881,99
10,2086,99
10,1372,99
10,1136,99
10,1955,99
10,2119,99
10,1797,99
10,2116,99
10,1658,99
10,1939,90
10,1414,99
10,2166,99
10,1802,99
10,1584,99
10,2138,90
10,2041,99
10,1509,99
10,1584,99
10,1977,99
10,2190,90
10,1967,99
10,1020,99
10,1970,99
10,1989,99
10,1584,99
10,1341,99
10,1970,99
10,2115,99
10,2094,99
10,2085,99
10,1866,90
10,1982,99
10,1584,99
10,2029,99
10,1938,99
10,2088,99
10,1912,99
10,2010,99
10,2086,99
10,2010,99
10,1740,99
10,2164,99
10,1820,99
10,1391,99
10,1687,99
10,1944,99
10,1600,99
10,1915,99
10,2020,99
10,2180,99
10,2087,99
10,2087,99
10,1990,99
10,1584,99
10,1814,99
10,2197,108
10,2065,99
10,1805,99
10,2194,99
10,1693,99
10,2086,99
10,1878,99
10,1658,99
10,2195,99
10,1584,99
10,1961,99
10,2098,90
10,2162,90
10,1348,99
10,2166,99
10,1838,99
10,1407,99
10,1921,99
10,1648,99
10,1971,99
10,1858,99
10,1990,99
10,1414,99
10,2057,99
10,2012,99
10,2195,99
10,1878,99
10,2048,99
10,1977,99
10,1970,99
10,1391,99
10,2135,99
10,1999,99
10,2175,99
10,1891,99
10,1601,99
10,1348,99
10,1348,99
10,1486,99
10,1878,99
10,1848,99
10,1938,99
10,1765,99
10,2088,99
10,1977,99
10,1775,99
10,1967,99
10,1757,99
10,1837,99
10,1372,99
10,2024,99
10,2149,90
10,2024,99
10,2077,99
10,2096,99
10,2047,99
10,1693,99
10,1813,99
10,1915,99
10,1941,90
10,2055,108
10,1537,99
10,2094,99
10,2195,99
10,2019,99
10,1407,99
10,1136,99
10,1878,99
10,2041,99
10,1407,99
10,2063,99
10,1805,99
10,2001,99
10,2085,99
10,1878,99
10,1921,99
10,1816,99
10,1802,99
10,2143,99
10,2162,90
10,478,99
10,2191,90
10,1899,99
10,2199,90
